seller.a,seller.b,competition
GMB,TCD,0.06728838560260465
GMB,TGO,0.2284720559443087
GMB,THA,-0.012639180512084507
GMB,TJK,0.04070522618055142
GMB,TKL,-0.011964266492812101
GMB,TKM,-0.015231712104944884
GMB,TMP,-0.07257312641684761
GMB,TTO,0.05395256732860676
GMB,TUN,0.006532278738784322
GMB,TUR,0.0018006619054450172
GMB,TZA,0.7018546021062807
GMB,UGA,0.005881285256994764
GMB,UKR,0.0862017569145941
GMB,URY,0.12621724510259666
GMB,USA,0.006562185569816727
GMB,UZB,0.04489062290592311
GMB,VAT,0.016786340813760885
GMB,VCT,-0.0041830070500030216
GMB,VEN,0.010712117976943717
GMB,VGB,-0.02195076869645479
GMB,VNM,-0.0015700618511050872
GMB,WLF,0.6725732849589623
GMB,YEM,0.22177806879256654
GMB,ZAF,0.02935974466660006
GMB,ZAR,-0.008152217903786979
GMB,ZMB,-0.012192554417449335
GMB,ZWE,0.08711304096242309
GNB,ABW,0.03813677254661004
GNB,AFG,0.9995853730655417
GNB,AIA,0.09509649834306122
GNB,ALB,0.04230265562465083
GNB,AND,0.08283270570737597
GNB,ARE,0.02312971754201052
GNB,ARG,0.0017955441717871245
GNB,ARM,-0.030081570073791974
GNB,ASM,0.05433354632582383
GNB,ATA,0.006832443175210507
GNB,ATG,0.036815126235525825
GNB,AUS,0.07395697871355868
GNB,AUT,0.02592537665650147
GNB,AZE,0.6598310530698356
GNB,BDI,-0.022818530634347852
GNB,BEL,-0.015805598971311317
GNB,BEN,0.9948573550870249
GNB,BFA,0.8819974484947307
GNB,BGD,-0.014577792737745088
GNB,BGR,-0.015761732704292767
GNB,BHR,-0.015831261049353288
GNB,BHS,-0.0034426012386747184
GNB,BIH,-0.0358126404144259
GNB,BLR,-0.01646790398108206
GNB,BLZ,0.25277681362446286
GNB,BMU,0.01920042151723033
GNB,BOL,0.8068104359950735
GNB,BRA,-0.009366762366304498
GNB,BRB,-0.028044623575673278
GNB,BRN,0.15575390396842953
GNB,BTN,0.09445820317357088
GNB,BWA,-0.021586772009780795
GNB,CAF,0.18191598590734712
GNB,CAN,-0.008724335306141834
GNB,CCK,0.17390024874558965
GNB,CHE,-0.02795781710802523
GNB,CHL,0.0365173060251921
GNB,CHN,-0.018778230394965904
GNB,CIV,0.6313451135148036
GNB,CMR,0.0021022282701078855
GNB,COG,0.09518085242773179
GNB,COK,0.4919753433607482
GNB,COL,0.0024837403242264906
GNB,COM,0.8438477541349165
GNB,CPV,0.2527852100991994
GNB,CRI,0.7030965591799548
GNB,CUB,0.021179145310478903
GNB,CUW,-0.046812526315009345
GNB,CXR,0.09227007258427043
GNB,CYM,0.09402854020259771
GNB,CYP,-9.793721209182399e-4
GNB,CZE,-0.004085639950952198
GNB,DEU,-0.02404738553892984
GNB,DJI,-0.019484045666482215
GNB,DMA,0.018813684280387356
GNB,DNK,-0.012064784544318453
GNB,DOM,0.6590111046327393
GNB,DZA,-0.008333617074718887
GNB,ECU,0.5545522522015931
GNB,EGY,0.042823242301630024
GNB,ERI,-0.059232328623882884
GNB,ESP,-0.02299029835708733
GNB,EST,-0.017040388328055135
GNB,ETH,-0.01698047580187231
GNB,FIN,-5.962512598023567e-4
GNB,FJI,0.08196981245432912
GNB,FLK,0.3436078466176729
GNB,FRA,-0.017635603432662076
GNB,GAB,-0.018792537985570287
GNB,GBR,-0.017198688819165316
GNB,GEO,0.4869463327428301
GNB,GHA,0.7359687101047294
GNB,GIB,-0.013563800553212896
GNB,GIN,0.6108836941850342
GNB,GMB,0.9600324110078784
GNB,GNQ,0.13046662061232564
GNB,GRC,-0.004004976622968817
GNB,GRD,-0.002732039530829364
GNB,GRL,0.027239404201294802
GNB,GTM,0.08897445561343936
GNB,GUY,-0.030260656730992357
GNB,HKG,-0.01308705973181875
GNB,HND,0.06713400514264847
GNB,HRV,-0.01682163382091502
GNB,HTI,-0.01834481629567024
GNB,HUN,0.006705454571307258
GNB,IDN,0.0018870453224888685
GNB,IND,0.0016584630501927215
GNB,IOT,-0.053791348097646054
GNB,IRL,-0.02427301299683012
GNB,IRN,0.49305438105203603
GNB,IRQ,0.967257556204788
GNB,ISL,-0.018138375624256298
GNB,ISR,-0.018022217808707365
GNB,ITA,-0.015958512683234883
GNB,JAM,0.03639020207459228
GNB,JOR,-0.021364135337791097
GNB,JPN,-0.02021561648739175
GNB,KAZ,0.001183660338978526
GNB,KEN,-0.011189466401687059
GNB,KGZ,0.004935462864137235
GNB,KHM,-0.01567870769836282
GNB,KNA,0.018586532689508623
GNB,KOR,-0.020103298585073186
GNB,KWT,-0.011666036965260872
GNB,LAO,-0.03466995480309748
GNB,LBN,-0.022864490536693285
GNB,LBR,0.18906835032095667
GNB,LBY,-0.03440501772163964
GNB,LCA,0.27799409065055536
GNB,LKA,0.049277757025740304
GNB,LSO,0.3566520692538492
GNB,LTU,0.012666093905856341
GNB,LUX,0.007193193327222259
GNB,LVA,0.006405167181238262
GNB,MAC,-0.019342180206870948
GNB,MAR,-0.009958581376361544
GNB,MDA,0.4540042200999021
GNB,MDG,0.00791320061927867
GNB,MDV,0.4421645319123473
GNB,MEX,-0.014694575695888624
GNB,MHL,0.06546012033527664
GNB,MKD,-0.012599162597744096
GNB,MLI,0.32765629974556953
GNB,MLT,0.15963971860255613
GNB,MMR,-0.0321188659534118
GNB,MNG,-0.012791439190268943
GNB,MNT,-0.024432711072419334
GNB,MOZ,0.014886083696330108
GNB,MRT,0.5653634924329247
GNB,MUS,-0.01833780278952018
GNB,MWI,0.009677794259651254
GNB,MYS,-0.02340580324757627
GNB,NAM,0.628061913153166
GNB,NCL,0.08233336525318698
GNB,NER,0.042923508300425
GNB,NGA,0.22156443379952073
GNB,NIC,0.23255484780233793
GNB,NIU,0.9383381114855607
GNB,NLD,-0.01294028468632487
GNB,NOR,0.0010282133537615212
GNB,NPL,-0.021427215860041093
GNB,NRU,0.16971110849989318
GNB,NZL,0.07597436872664295
GNB,OAS,-0.025488914214453536
GNB,OMN,0.01843556721418609
GNB,PAK,0.04330810379852997
GNB,PAN,0.496607582685641
GNB,PCN,-0.067987404847055
GNB,PER,0.0075460273093985635
GNB,PHL,0.04405604171253405
GNB,PNG,-0.015443099792745458
GNB,POL,-0.009775600506224334
GNB,PRK,0.6587330848865884
GNB,PRT,0.026788175961092935
GNB,PRY,0.015055160791531
GNB,PYF,-0.020111193172663074
GNB,QAT,-0.010646579882561224
GNB,ROM,0.012828382405871721
GNB,RUS,-0.011308160409922025
GNB,RWA,0.015206939467142494
GNB,SAU,-0.007685839901800431
GNB,SEN,0.1985413997579357
GNB,SER,-0.008240347746424341
GNB,SGP,0.002101656229136962
GNB,SHN,0.029284112294735164
GNB,SLB,-0.02199974744486057
GNB,SLE,-0.0026486861488501092
GNB,SLV,-0.019454041109775604
GNB,SMR,-0.0239759850702629
GNB,SOM,-0.015851442861158842
GNB,STP,-0.008978125274142193
GNB,SUD,-0.02555194542681717
GNB,SUR,0.6571679463199462
GNB,SVK,-0.005784695440348839
GNB,SVN,0.024751749412132526
GNB,SWE,-0.022367287079872993
GNB,SWZ,0.8521749218905426
GNB,SYC,0.28995396061075696
GNB,SYR,0.2684234610244144
GNB,TCA,0.07280260424111579
GNB,TCD,-0.013327729693833248
GNB,TGO,0.5800669171985673
GNB,THA,-0.020006655486769317
GNB,TJK,-0.022957794882355373
GNB,TKL,-0.024996985907422307
GNB,TKM,-0.02085115026896848
GNB,TMP,0.04234383020200817
GNB,TTO,-0.020853079404952183
GNB,TUN,-0.020945001885647185
GNB,TUR,-0.011095746797858562
GNB,TZA,0.9823165768609521
GNB,UGA,-0.013026089859446926
GNB,UKR,0.02238045045649522
GNB,URY,0.4045547528212366
GNB,USA,0.007607978315296914
GNB,UZB,-0.019256302681801354
GNB,VAT,-0.037363825057098406
GNB,VCT,-0.026670306677141382
GNB,VEN,-0.010462515521796107
GNB,VGB,-0.011819540148731794
GNB,VNM,-0.0076720107364192805
GNB,WLF,0.6033957625584727
GNB,YEM,0.28362273269824045
GNB,ZAF,0.0048372382151480545
GNB,ZAR,-0.003834179348730293
GNB,ZMB,0.12563040053985655
GNB,ZWE,0.3848129797793049
GNQ,ABW,-0.010932173967039832
GNQ,AFG,0.013373447903032921
GNQ,AIA,0.2949878724258219
GNQ,ALB,0.38780071522747256
GNQ,AND,-0.017434923887294815
GNQ,ARE,0.29918682833996973
GNQ,ARG,0.21471560453156466
GNQ,ARM,0.20665111036189274
GNQ,ASM,-0.024344950702425244
GNQ,ATA,0.37082980989041103
GNQ,ATG,-0.00699695515983571
GNQ,AUS,0.07508573262014312
GNQ,AUT,0.005015898319363097
GNQ,AZE,0.7927408442883593
GNQ,BDI,0.8122839480291988
GNQ,BEL,0.025624186448106517
GNQ,BEN,-0.006799439237304364
GNQ,BFA,0.05895191250777308
GNQ,BGD,-0.007741687900635903
GNQ,BGR,-0.013450029323369314
GNQ,BHR,-0.005979441617362044
GNQ,BHS,-0.007802451710500447
GNQ,BIH,-0.01908807891909274
GNQ,BLR,-0.009429579612780145
GNQ,BLZ,0.07063270702943858
GNQ,BMU,0.6166518315931336
GNQ,BOL,0.01118115102173125
GNQ,BRA,0.5809414495619496
GNQ,BRB,0.028244929556393374
GNQ,BRN,0.3363363684601323
GNQ,BTN,-0.02233720809225488
GNQ,BWA,-0.0025856407095631796
GNQ,CAF,0.28504786276275496
GNQ,CAN,0.28513171681544197
GNQ,CCK,0.3479765043102046
GNQ,CHE,-0.011363130043894998
GNQ,CHL,-0.00685068146214413
GNQ,CHN,-0.01995270251759526
GNQ,CIV,0.14658773976503733
GNQ,CMR,0.7135679709961718
GNQ,COG,0.691592613371965
GNQ,COK,-0.026119076314630917
GNQ,COL,0.3669471659470739
GNQ,COM,0.6897314455338879
GNQ,CPV,0.2099363357764
GNQ,CRI,-0.007232045275696741
GNQ,CUB,-0.006220300791781675
GNQ,CUW,0.02387291345206892
GNQ,CXR,0.32134044013830054
GNQ,CYM,-0.018007936169070794
GNQ,CYP,0.009896874681114224
GNQ,CZE,-0.016459916745142956
GNQ,DEU,-0.020942426783756938
GNQ,DJI,0.46007801903160817
GNQ,DMA,0.03510097615911962
GNQ,DNK,0.03155045790342071
GNQ,DOM,-0.01240529434889612
GNQ,DZA,0.6154356426786661
GNQ,ECU,0.2971744437569001
GNQ,EGY,0.8086589365321665
GNQ,ERI,0.7785944851093239
GNQ,ESP,-0.0111786755687817
GNQ,EST,-0.02058399466420383
GNQ,ETH,-0.005585827556258233
GNQ,FIN,0.010578228756306077
GNQ,FJI,0.25812848838779373
GNQ,FLK,0.04705527840191191
GNQ,FRA,-0.0037631852111311656
GNQ,GAB,0.6186652103788549
GNQ,GBR,0.11473451958216
GNQ,GEO,0.4015929851393093
GNQ,GHA,0.5941766146172468
GNQ,GIB,-0.011142447728525098
GNQ,GIN,-4.763202257331648e-6
GNQ,GMB,0.1935407763111523
GNQ,GNB,0.13046662061232564
GNQ,GRC,-0.013648196965704362
GNQ,GRD,0.5336731241123793
GNQ,GRL,-5.486916160198992e-4
GNQ,GTM,0.2852990284799799
GNQ,GUY,0.07865563300358738
GNQ,HKG,-0.012126962254412713
GNQ,HND,-0.002760965889001336
GNQ,HRV,0.055663958885214526
GNQ,HTI,0.07445372530693832
GNQ,HUN,-0.013312001644779895
GNQ,IDN,0.21114120802084413
GNQ,IND,0.005503994980967674
GNQ,IOT,-0.0020289745296701873
GNQ,IRL,0.005131618187370685
GNQ,IRN,0.7361832094026409
GNQ,IRQ,0.694520111999027
GNQ,ISL,-0.022313823108036333
GNQ,ISR,-0.01351923019489773
GNQ,ITA,-0.013421780366391745
GNQ,JAM,0.13891936497850807
GNQ,JOR,-0.0025123135527727815
GNQ,JPN,-0.02023768238883195
GNQ,KAZ,0.8085546309741947
GNQ,KEN,-0.005769031823854603
GNQ,KGZ,0.8399158796537174
GNQ,KHM,-0.012706974422695356
GNQ,KNA,0.5624443126933454
GNQ,KOR,-0.014106372622295667
GNQ,KWT,0.42589776646629557
GNQ,LAO,-0.021048633288601435
GNQ,LBN,-0.007187354824196782
GNQ,LBR,0.4317341720398191
GNQ,LBY,0.8759343223420845
GNQ,LCA,0.5282249176887774
GNQ,LKA,-0.010917856159365887
GNQ,LSO,-0.04326694693197934
GNQ,LTU,-0.01200162046502661
GNQ,LUX,-0.006475694937805408
GNQ,LVA,0.14858711564305319
GNQ,MAC,-0.0052915953209793235
GNQ,MAR,-0.009317278246308049
GNQ,MDA,-0.011673710534674985
GNQ,MDG,-0.011932030813366978
GNQ,MDV,-0.011260684704896344
GNQ,MEX,0.4836385491632005
GNQ,MHL,-0.012542241660038608
GNQ,MKD,-0.015110160721931514
GNQ,MLI,0.29993132306768727
GNQ,MLT,0.041482804173555876
GNQ,MMR,2.117144261003465e-4
GNQ,MNG,-0.013371036085586489
GNQ,MNT,-0.010313714712761622
GNQ,MOZ,0.01853835304034519
GNQ,MRT,0.16301186215101163
GNQ,MUS,-0.009683384566054463
GNQ,MWI,0.007201645937934474
GNQ,MYS,0.10596126807616532
GNQ,NAM,-0.008327647763703039
GNQ,NCL,-0.02413847866545819
GNQ,NER,0.6994164073782059
GNQ,NGA,0.9008306916102853
GNQ,NIC,-0.006721879871511183
GNQ,NIU,0.03298020012230114
GNQ,NLD,0.036280141616549626
GNQ,NOR,0.6403750221261486
GNQ,NPL,0.13244163001328496
GNQ,NRU,0.5061872843257964
GNQ,NZL,0.0060943741042471305
GNQ,OAS,-0.012403867431463732
GNQ,OMN,0.23071360777476627
GNQ,PAK,-0.001793107598296283
GNQ,PAN,-0.005896878806411878
GNQ,PCN,0.35424401059862354
GNQ,PER,0.030387126602749535
GNQ,PHL,0.003792723904066008
GNQ,PNG,0.13032045562734018
GNQ,POL,-0.007548142716080288
GNQ,PRK,0.05587870554792076
GNQ,PRT,-0.012816779556560055
GNQ,PRY,0.1848674976244321
GNQ,PYF,0.10165842700660455
GNQ,QAT,0.34857247614787945
GNQ,ROM,-0.01655031710191961
GNQ,RUS,0.6749584893264683
GNQ,RWA,0.6996282377244408
GNQ,SAU,0.662852467741195
GNQ,SEN,0.01760036059376019
GNQ,SER,-0.009594600426660013
GNQ,SGP,-0.0050439032045422345
GNQ,SHN,-0.013923161743643263
GNQ,SLB,-0.028565819952633856
GNQ,SLE,0.0041594990176878925
GNQ,SLV,-0.009115383152252111
GNQ,SMR,-0.01476058598232219
GNQ,SOM,0.3817197728608448
GNQ,STP,0.31454356537479555
GNQ,SUD,0.17863139297129382
GNQ,SUR,0.4666377922754347
GNQ,SVK,-0.0211150362699458
GNQ,SVN,-0.014148163571199718
GNQ,SWE,0.015607851747152988
GNQ,SWZ,-0.009310207134153748
GNQ,SYC,0.11415125432701861
GNQ,SYR,-0.015622605666620156
GNQ,TCA,0.8388174830224793
GNQ,TCD,0.735389375228526
GNQ,TGO,0.25320283643036656
GNQ,THA,-0.01932928097927429
GNQ,TJK,-0.030149398471917038
GNQ,TKL,0.15252305257136514
GNQ,TKM,-0.009607913482082932
GNQ,TMP,0.9837120180286267
GNQ,TTO,0.3112635158277469
GNQ,TUN,0.18132292642295178
GNQ,TUR,0.012799519790776797
GNQ,TZA,-8.160677182858008e-4
GNQ,UGA,-5.851059431971386e-4
GNQ,UKR,-0.0011804153177621987
GNQ,URY,-0.014500147636384797
GNQ,USA,0.1714178859514158
GNQ,UZB,0.1807724352951168
GNQ,VAT,0.1816800417301803
GNQ,VCT,-0.01068289672428185
GNQ,VEN,0.45652952169789324
GNQ,VGB,-0.009975935421866654
GNQ,VNM,-0.004817627401341513
GNQ,WLF,-0.04322058384874057
GNQ,YEM,0.7290953464865791
GNQ,ZAF,0.0017345690080356586
GNQ,ZAR,0.06859950563446945
GNQ,ZMB,-0.006844769757098224
GNQ,ZWE,0.7095866819563084
GRC,ABW,0.020427799890967685
GRC,AFG,-3.955018187880332e-4
GRC,AGO,-0.39682698818455897
GRC,AIA,0.1303421059365539
GRC,ALB,0.029524221135872424
GRC,AND,0.007653378663976578
GRC,ARE,0.1287944731173934
GRC,ARG,0.047018934805140036
GRC,ARM,0.13607204346056812
GRC,ASM,0.006038268114983209
GRC,ATA,-0.018444246179948245
GRC,ATG,0.032286680284181
GRC,AUS,0.04311561589092516
GRC,AUT,0.11390068601080307
GRC,AZE,0.14098979621844643
GRC,BDI,-0.013099083282397294
GRC,BEL,0.06639344552160323
GRC,BEN,0.0260961265975053
GRC,BFA,0.07099184656124942
GRC,BGD,0.02268604714266846
GRC,BGR,0.29027098420982206
GRC,BHR,0.17480872078502474
GRC,BHS,0.13628796565818932
GRC,BIH,0.09536080261301146
GRC,BLR,0.0935308115730193
GRC,BLZ,0.12924865511534647
GRC,BMU,0.00647252413512919
GRC,BOL,0.05046617530033374
GRC,BRA,0.048396120116392334
GRC,BRB,0.1896386118746604
GRC,BRN,0.00872701389139278
GRC,BTN,-0.0028489846007830424
GRC,BWA,-0.008060624379895083
GRC,CAF,-0.010863846698045482
GRC,CAN,0.024355613685652373
GRC,CCK,0.07852758178873992
GRC,CHE,0.08131355210782867
GRC,CHL,0.07016611836296466
GRC,CHN,0.011475956752196849
GRC,CIV,-6.840618456097499e-4
GRC,CMR,0.08116304942328922
GRC,COG,0.04772455133555213
GRC,COK,-0.010166913731062849
GRC,COL,0.11233168321088001
GRC,COM,-0.01094185266328529
GRC,CPV,0.04925470564511967
GRC,CRI,0.060908978613704964
GRC,CUB,0.017988055865047297
GRC,CUW,0.46400552040052995
GRC,CXR,-0.009657620565664778
GRC,CYM,0.10348247543262336
GRC,CYP,0.6356585531349799
GRC,CZE,0.053138548009426155
GRC,DEU,0.03817589989846571
GRC,DJI,0.06250069613925685
GRC,DMA,0.7773330499280423
GRC,DNK,0.07786536582400733
GRC,DOM,0.035593672262018025
GRC,DZA,0.13928017170800636
GRC,ECU,0.07065130611239981
GRC,EGY,0.21170066426800105
GRC,ERI,0.05170123725864498
GRC,ESP,0.11115766485982932
GRC,EST,0.030761635679533116
GRC,ETH,0.014875715490380328
GRC,FIN,0.029635785949104654
GRC,FJI,0.0027923004575885536
GRC,FLK,0.016381168333223173
GRC,FRA,0.07632713142647568
GRC,GAB,0.03016188631370892
GRC,GBR,0.07031059272911726
GRC,GEO,0.08123058730924707
GRC,GHA,0.01430822300477286
GRC,GIB,0.44557501208339584
GRC,GIN,0.003349149033222054
GRC,GMB,0.008592353574476777
GRC,GNB,-0.004004976622968817
GRC,GNQ,-0.013648196965704362
GRC,GRD,0.09381357440077286
GRC,GRL,-0.002172170156810087
GRC,GTM,0.02470575190279199
GRC,GUM,0.7126016902840012
GRC,GUY,-0.012254385961086117
GRC,HKG,0.005835078726604079
GRC,HND,0.005834237043275663
GRC,HRV,0.20133572016646917
GRC,HTI,-0.004593178153194859
GRC,HUN,0.08183070847993457
GRC,IDN,0.027245269121499823
GRC,IND,0.1447158181745282
GRC,IOT,-0.01588420105357132
GRC,IRL,0.041936268342660975
GRC,IRN,0.005803616495911121
GRC,IRQ,0.05575882902528663
GRC,ISL,0.17285185595937066
GRC,ISR,0.0741656386665631
GRC,ITA,0.19129956252939898
GRC,JAM,0.039725367304657457
GRC,JOR,0.00782066220496583
GRC,JPN,0.009733208971960644
GRC,KAZ,0.04696527750334465
GRC,KEN,0.015075920251507858
GRC,KGZ,-8.798888925545115e-4
GRC,KHM,0.024947855335961965
GRC,KNA,0.05072338810142594
GRC,KOR,0.02724074514407364
GRC,KWT,0.05404838182788074
GRC,LAO,-0.006058791738424835
GRC,LBN,0.025694947161836332
GRC,LBR,0.026443143673423868
GRC,LBY,0.20292541703245393
GRC,LCA,0.15552034641908632
GRC,LKA,0.027786052499149217
GRC,LSO,-0.015308822798960169
GRC,LTU,0.08518188309093482
GRC,LUX,0.12036939371829614
GRC,LVA,0.09233704984378667
GRC,MAC,0.007644667328497597
GRC,MAR,0.023282452377253418
GRC,MDA,0.049969375206468394
GRC,MDG,0.005055229522026755
GRC,MDV,0.1844331868191627
GRC,MEX,0.010033395319137654
GRC,MHL,0.09930682750808668
GRC,MKD,0.05557612469307477
GRC,MLI,0.10298912212941819
GRC,MLT,0.39875713498329746
GRC,MMR,0.020127731783098058
GRC,MNG,0.017979373114395857
GRC,MNT,0.12224541251856791
GRC,MOZ,0.3757468678138227
GRC,MRT,0.0511148021943438
GRC,MUS,0.013512103907277556
GRC,MWI,0.18189993672301724
GRC,MYS,0.05905273672282618
GRC,NAM,0.07174974258016871
GRC,NCL,0.0946833453055731
GRC,NER,0.06171828585434474
GRC,NGA,0.0027830255788959123
GRC,NIC,0.0029769474242871594
GRC,NIU,-0.013773465297368516
GRC,NLD,0.13128724437866596
GRC,NOR,0.030093870542964293
GRC,NPL,0.002872557195016242
GRC,NRU,0.08665361528901355
GRC,NZL,0.04357037648637839
GRC,OAS,0.009498600277741756
GRC,OMN,0.06049993086242003
GRC,PAK,0.028766241092914105
GRC,PAN,0.11212611661732648
GRC,PCN,-0.027324567561729234
GRC,PER,0.09109289201053432
GRC,PHL,0.009972493952380071
GRC,PNG,0.12856791938361425
GRC,POL,0.08587062502934323
GRC,PRK,0.003762398074652741
GRC,PRT,0.08098205993399626
GRC,PRY,0.0023688832963177564
GRC,PYF,0.03863205485675664
GRC,QAT,0.11288011451770662
GRC,ROM,0.09255368930479733
GRC,RUS,0.24624768880356082
GRC,RWA,0.2851958792813152
GRC,SAU,0.07881874049025245
GRC,SEN,0.01830915528321223
GRC,SER,0.07436107310883425
GRC,SGP,0.009687738523197069
GRC,SHN,0.06739146695786938
GRC,SLB,-0.019407604796182358
GRC,SLE,0.0034496888351162854
GRC,SLV,0.011966585711545569
GRC,SMR,0.007404533650852066
GRC,SOM,-0.018415524367983542
GRC,STP,-0.009201410055428863
GRC,SUD,0.050382555182225064
GRC,SUR,0.051365445099032174
GRC,SVK,0.0316584470560607
GRC,SVN,0.13988087578064393
GRC,SWE,0.08024653955736664
GRC,SWZ,-0.002733256448706397
GRC,SYC,0.03508300100678609
GRC,SYR,0.0539426224931524
GRC,TCA,0.04864061584384245
GRC,TCD,-0.0035726627814365686
GRC,TGO,-0.004386187899786605
GRC,THA,0.038708046264820384
GRC,TJK,0.18493585501099258
GRC,TKL,0.02698627843715914
GRC,TKM,0.21841421844959005
GRC,TMP,-0.003895366651582558
GRC,TTO,0.0026224087851209783
GRC,TUN,0.11919462346471082
GRC,TUR,0.1029519420011119
GRC,TZA,0.03438307676535776
GRC,UGA,0.042308088857051306
GRC,UKR,0.03350775116259121
GRC,URY,-0.003507977511287244
GRC,USA,0.040285868683024306
GRC,UZB,0.010940399306688685
GRC,VAT,0.08840030826734718
GRC,VCT,0.009652859118020102
GRC,VEN,0.1601010217302308
GRC,VGB,0.09529883079731662
GRC,VNM,0.007529833996613261
GRC,WLF,-0.010040423815368462
GRC,YEM,0.010131008214126883
GRC,ZAF,0.031151641398643338
GRC,ZAR,0.05160270125656117
GRC,ZMB,0.008194800444936576
GRC,ZWE,0.055244199971495114
GRD,ABW,0.06651727909632503
GRD,AFG,0.2830313235350029
GRD,AIA,0.21732680418848818
GRD,ALB,0.005823851366356561
GRD,AND,-0.001025072463592557
GRD,ARE,0.04805004933919178
GRD,ARG,0.13390515394884517
GRD,ARM,0.02846307641832379
GRD,ASM,0.0502160522229008
GRD,ATA,0.6955637723041395
GRD,ATG,0.07432049193856219
GRD,AUS,0.1174969034226376
GRD,AUT,-1.4914191070708406e-4
GRD,AZE,0.15333611450876394
GRD,BDI,-0.034873532146832406
GRD,BEL,0.020166709447690428
GRD,BEN,0.2344867455727922
GRD,BFA,0.040769433859482694
GRD,BGD,-0.010690979857578234
GRD,BGR,0.010100290637103613
GRD,BHR,0.06828434944650286
GRD,BHS,0.8218727300971046
GRD,BIH,-0.020504667861971148
GRD,BLR,-0.017236485834880872
GRD,BLZ,0.139197759700712
GRD,BMU,0.2050365927390546
GRD,BOL,0.10890051071134565
GRD,BRA,0.12368756951406636
GRD,BRB,0.18909711460880724
GRD,BRN,0.05152146754348927
GRD,BTN,-0.049105186254200316
GRD,BWA,-0.013428545006412936
GRD,CAF,-0.018694554085615572
GRD,CAN,0.16368859836408906
GRD,CCK,0.2981165424236399
GRD,CHE,0.07046745501020102
GRD,CHL,0.6146969311868147
GRD,CHN,0.0023897158554797822
GRD,CIV,0.21733246111982515
GRD,CMR,0.20659748383749574
GRD,COG,0.10476130268941777
GRD,COK,0.875157293417858
GRD,COL,0.0900944385454381
GRD,COM,0.7638155540024175
GRD,CPV,0.20532288065603313
GRD,CRI,0.15695073374860008
GRD,CUB,0.014596620709758033
GRD,CUW,0.10199519246106634
GRD,CXR,0.0995363577225107
GRD,CYM,0.4044315489364006
GRD,CYP,0.07867013720668974
GRD,CZE,-0.007267069169159329
GRD,DEU,0.0326874619187501
GRD,DJI,0.15801694092015597
GRD,DMA,0.05046440070626167
GRD,DNK,0.011533797983164146
GRD,DOM,0.147140858831432
GRD,DZA,0.2545225709588829
GRD,ECU,0.22042184857751618
GRD,EGY,0.057968964379594576
GRD,ERI,0.40726144062485675
GRD,ESP,0.021358078663970614
GRD,EST,0.0033819373138004897
GRD,ETH,0.03992383633279428
GRD,FIN,0.01316624463492332
GRD,FJI,0.17024307596192853
GRD,FLK,0.7886145307578528
GRD,FRA,0.061387574389854996
GRD,GAB,0.09512470272431017
GRD,GBR,0.1026217166405043
GRD,GEO,-0.010577683001264812
GRD,GHA,0.21618231078614414
GRD,GIB,-0.018599685084200207
GRD,GIN,0.10613048947324889
GRD,GMB,-0.029399832759256655
GRD,GNB,-0.002732039530829364
GRD,GNQ,0.5336731241123793
GRD,GRC,0.09381357440077286
GRD,GRL,0.02344300876704004
GRD,GTM,0.2204174900813964
GRD,GUY,0.09465037515476842
GRD,HKG,0.08159071675022658
GRD,HND,0.16220389173943203
GRD,HRV,-0.011549249041362336
GRD,HTI,0.06733952131406214
GRD,HUN,0.0011159180355736877
GRD,IDN,0.23822352117107973
GRD,IND,0.03626093058269801
GRD,IOT,0.03935798445642655
GRD,IRL,0.12798825810170203
GRD,IRN,0.07296577603828268
GRD,IRQ,0.013974286437661756
GRD,ISL,0.22419773128369364
GRD,ISR,0.0958890354244589
GRD,ITA,0.013044291569885907
GRD,JAM,0.11991494939286836
GRD,JOR,0.14629385968097602
GRD,JPN,0.013953335237536252
GRD,KAZ,0.031753392036593164
GRD,KEN,0.07087143307155745
GRD,KGZ,0.03560199096380425
GRD,KHM,-0.017494031241418028
GRD,KNA,0.5573458314618907
GRD,KOR,-0.00417860091674616
GRD,KWT,0.13093854925028614
GRD,LAO,-0.0163702196902877
GRD,LBN,0.1405335066678229
GRD,LBR,0.5048149204579675
GRD,LBY,-0.0069374933144230174
GRD,LCA,0.2271892835655154
GRD,LKA,0.07931669005518711
GRD,LSO,-0.029931682655968544
GRD,LTU,-0.01040517006340525
GRD,LUX,0.06241245769856346
GRD,LVA,-0.004911151517830064
GRD,MAC,0.32122591201028916
GRD,MAR,-0.004420063168342333
GRD,MDA,-0.01933377793781531
GRD,MDG,0.31929024846190746
GRD,MDV,0.39213964600945783
GRD,MEX,0.1519306910293464
GRD,MHL,0.6760141475274165
GRD,MKD,-0.02679190594835199
GRD,MLI,0.010278659340405498
GRD,MLT,-0.010430804194638703
GRD,MMR,0.005808783011635215
GRD,MNG,0.01302200210972411
GRD,MNT,0.004903450189633408
GRD,MOZ,0.2089854171347989
GRD,MRT,0.035022805901020505
GRD,MUS,0.03592686645863559
GRD,MWI,0.33514950914003805
GRD,MYS,-0.010255015774051201
GRD,NAM,0.020884088270527748
GRD,NCL,0.0021110935028518752
GRD,NER,0.33606516678543935
GRD,NGA,0.2233762867765797
GRD,NIC,0.06453775904325341
GRD,NIU,0.4213173636363404
GRD,NLD,0.046113913431759364
GRD,NOR,0.13854829361521784
